instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/1_csched008_seed-1_20260502_215747,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/1_csched008_seed-1_20260502_215747/run.log
fastxgemm-n2r6s0t2.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/2_fastxgemm-n2r6s0t2_seed-1_20260502_220856,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/2_fastxgemm-n2r6s0t2_seed-1_20260502_220856/run.log
glass4.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/3_glass4_seed-1_20260502_222127,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/3_glass4_seed-1_20260502_222127/run.log
lotsize.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/4_lotsize_seed-1_20260502_222224,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/4_lotsize_seed-1_20260502_222224/run.log
mas74.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/5_mas74_seed-1_20260502_223516,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/5_mas74_seed-1_20260502_223516/run.log
neos-4413714-turia.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/run.log
qap10.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/7_qap10_seed-1_20260502_225803,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/7_qap10_seed-1_20260502_225803/run.log
rocI-4-11.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/8_rocI-4-11_seed-1_20260502_225810,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/8_rocI-4-11_seed-1_20260502_225810/run.log
supportcase18.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/9_supportcase18_seed-1_20260502_230124,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/9_supportcase18_seed-1_20260502_230124/run.log
supportcase33.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/10_supportcase33_seed-1_20260502_230342,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/10_supportcase33_seed-1_20260502_230342/run.log
