MipStartID,MipStartFile,SourceEvalID,UpperBound
15,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_1_config_14378042474872683102.mst,502,109146
14,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_11_config_8436771700057811603.mst,398,109147
1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,141266
2,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_19_config_16957666276679199244.mst,19,128457
3,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_12_config_7662307623775734720.mst,32,128446
4,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_13_config_12388255034037167778.mst,33,128427
5,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_20_config_10727771561836157033.mst,40,128375
6,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_1_config_11502841505915629043.mst,41,122091
7,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_15_config_16105027617803694504.mst,55,122075
8,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_1_worker_3/mip_starts/mip_start_eval_1_config_12710294232408245987.mst,61,121994
9,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_1_worker_3/mip_starts/mip_start_eval_2_config_14141972750826331920.mst,62,109182
10,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_1_config_15250279009250259943.mst,135,109182
11,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_2_config_13005690100863337712.mst,145,109181
12,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_3_config_18401520159139702978.mst,146,109169
13,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/6_momentum1_seed-4_20260426_035757/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_3_config_3985596013780815466.mst,282,109158
