instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
b1c1s1.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/1_b1c1s1_seed-2_20260505_061103,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/1_b1c1s1_seed-2_20260505_061103/run.log
cost266-UUE.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/2_cost266-UUE_seed-2_20260505_063528,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/2_cost266-UUE_seed-2_20260505_063528/run.log
csched007.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/3_csched007_seed-2_20260505_065347,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/3_csched007_seed-2_20260505_065347/run.log
cvs16r128-89.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/4_cvs16r128-89_seed-2_20260505_071406,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/4_cvs16r128-89_seed-2_20260505_071406/run.log
eilA101-2.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/5_eilA101-2_seed-2_20260505_073509,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/5_eilA101-2_seed-2_20260505_073509/run.log
momentum1.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/6_momentum1_seed-2_20260505_080107,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/6_momentum1_seed-2_20260505_080107/run.log
mushroom-best.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/7_mushroom-best_seed-2_20260505_082021,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/7_mushroom-best_seed-2_20260505_082021/run.log
neos-1456979.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/8_neos-1456979_seed-2_20260505_084158,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/8_neos-1456979_seed-2_20260505_084158/run.log
neos-3024952-loue.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/9_neos-3024952-loue_seed-2_20260505_090334,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/9_neos-3024952-loue_seed-2_20260505_090334/run.log
neos-3555904-turama.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/10_neos-3555904-turama_seed-2_20260505_091545,/scratch/yorig/mpils-results-grid-seconds-5-4may/medium-1/2proc/seed-2/10_neos-3555904-turama_seed-2_20260505_091545/run.log
