instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
neos-4387871-tavua.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/1_neos-4387871-tavua_seed-3_20260503_002732,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/1_neos-4387871-tavua_seed-3_20260503_002732/run.log
neos-4954672-berkel.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/2_neos-4954672-berkel_seed-3_20260503_004226,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/2_neos-4954672-berkel_seed-3_20260503_004226/run.log
neos-5093327-huahum.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/3_neos-5093327-huahum_seed-3_20260503_005734,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/3_neos-5093327-huahum_seed-3_20260503_005734/run.log
nexp-150-20-8-5.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/4_nexp-150-20-8-5_seed-3_20260503_011126,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/4_nexp-150-20-8-5_seed-3_20260503_011126/run.log
rococoB10-011000.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/5_rococoB10-011000_seed-3_20260503_012719,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/5_rococoB10-011000_seed-3_20260503_012719/run.log
sorrell3.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/6_sorrell3_seed-3_20260503_014015,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/6_sorrell3_seed-3_20260503_014015/run.log
supportcase26.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/7_supportcase26_seed-3_20260503_020105,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/7_supportcase26_seed-3_20260503_020105/run.log
supportcase40.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/8_supportcase40_seed-3_20260503_021825,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/8_supportcase40_seed-3_20260503_021825/run.log
supportcase6.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/9_supportcase6_seed-3_20260503_023618,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/9_supportcase6_seed-3_20260503_023618/run.log
var-smallemery-m6j6.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/10_var-smallemery-m6j6_seed-3_20260503_024024,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-3/10_var-smallemery-m6j6_seed-3_20260503_024024/run.log
