instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/1_csched008_seed-2_20260510_010606,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/1_csched008_seed-2_20260510_010606/run.log
fastxgemm-n2r6s0t2.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/2_fastxgemm-n2r6s0t2_seed-2_20260510_011306,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/2_fastxgemm-n2r6s0t2_seed-2_20260510_011306/run.log
glass4.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/3_glass4_seed-2_20260510_011957,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/3_glass4_seed-2_20260510_011957/run.log
lotsize.mps,2,137,0,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/4_lotsize_seed-2_20260510_012031,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/4_lotsize_seed-2_20260510_012031/run.log
mas74.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/5_mas74_seed-2_20260510_012852,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/5_mas74_seed-2_20260510_012852/run.log
neos-4413714-turia.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/6_neos-4413714-turia_seed-2_20260510_015608,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/6_neos-4413714-turia_seed-2_20260510_015608/run.log
qap10.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/7_qap10_seed-2_20260510_020612,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/7_qap10_seed-2_20260510_020612/run.log
rocI-4-11.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/8_rocI-4-11_seed-2_20260510_020620,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/8_rocI-4-11_seed-2_20260510_020620/run.log
supportcase18.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/9_supportcase18_seed-2_20260510_020639,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/9_supportcase18_seed-2_20260510_020639/run.log
supportcase33.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/10_supportcase33_seed-2_20260510_020711,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc-2pils/seed-2/10_supportcase33_seed-2_20260510_020711/run.log
