instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
neos-4387871-tavua.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/1_neos-4387871-tavua_seed-4_20260426_052506,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/1_neos-4387871-tavua_seed-4_20260426_052506/run.log
neos-4954672-berkel.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/2_neos-4954672-berkel_seed-4_20260426_055035,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/2_neos-4954672-berkel_seed-4_20260426_055035/run.log
neos-5093327-huahum.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/3_neos-5093327-huahum_seed-4_20260426_062218,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/3_neos-5093327-huahum_seed-4_20260426_062218/run.log
nexp-150-20-8-5.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/4_nexp-150-20-8-5_seed-4_20260426_063809,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/4_nexp-150-20-8-5_seed-4_20260426_063809/run.log
rococoB10-011000.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/5_rococoB10-011000_seed-4_20260426_070316,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/5_rococoB10-011000_seed-4_20260426_070316/run.log
sorrell3.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/6_sorrell3_seed-4_20260426_072412,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/6_sorrell3_seed-4_20260426_072412/run.log
supportcase26.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/7_supportcase26_seed-4_20260426_074721,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/7_supportcase26_seed-4_20260426_074721/run.log
supportcase40.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/8_supportcase40_seed-4_20260426_081055,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/8_supportcase40_seed-4_20260426_081055/run.log
supportcase6.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/9_supportcase6_seed-4_20260426_083617,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/9_supportcase6_seed-4_20260426_083617/run.log
var-smallemery-m6j6.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/10_var-smallemery-m6j6_seed-4_20260426_085815,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/2proc/seed-4/10_var-smallemery-m6j6_seed-4_20260426_085815/run.log
