MipStartID,MipStartFile,SourceEvalID,UpperBound
13,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-2/4_lotsize_seed-2_20260426_064825/iterated_local_search/run_7_worker_0/mip_starts/mip_start_eval_1_config_6830511740515210288.mst,215,1.53598e+06
12,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-2/4_lotsize_seed-2_20260426_064825/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_16_config_10200355257363822657.mst,157,1.54442e+06
11,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-2/4_lotsize_seed-2_20260426_064825/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_14_config_17355235322843479644.mst,155,1.54764e+06
10,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-2/4_lotsize_seed-2_20260426_064825/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_1_config_2742076303987126372.mst,142,1.55349e+06
9,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-2/4_lotsize_seed-2_20260426_064825/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_2_config_16878082149930496229.mst,40,1.59374e+06
8,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-2/4_lotsize_seed-2_20260426_064825/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_2_config_2473162181361222336.mst,23,1.69285e+06
7,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-2/4_lotsize_seed-2_20260426_064825/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_1_config_2806952814959105426.mst,22,1.70723e+06
6,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-2/4_lotsize_seed-2_20260426_064825/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_15_config_4970040203881432131.mst,15,1.72758e+06
5,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-2/4_lotsize_seed-2_20260426_064825/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_12_config_16022656360059352008.mst,12,1.89225e+06
4,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-2/4_lotsize_seed-2_20260426_064825/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_7_config_8269145169008378730.mst,7,1.89253e+06
3,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-2/4_lotsize_seed-2_20260426_064825/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_6_config_9316799145851188295.mst,6,1.90326e+06
2,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-2/4_lotsize_seed-2_20260426_064825/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_10101538263502436884.mst,2,1.91211e+06
1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-2/4_lotsize_seed-2_20260426_064825/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,1.92574e+06
