instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/1_csched008_seed-4_20260504_035108,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/1_csched008_seed-4_20260504_035108/run.log
fastxgemm-n2r6s0t2.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/2_fastxgemm-n2r6s0t2_seed-4_20260504_040943,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/2_fastxgemm-n2r6s0t2_seed-4_20260504_040943/run.log
glass4.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/3_glass4_seed-4_20260504_042850,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/3_glass4_seed-4_20260504_042850/run.log
lotsize.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/4_lotsize_seed-4_20260504_044832,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/4_lotsize_seed-4_20260504_044832/run.log
mas74.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/5_mas74_seed-4_20260504_051008,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/5_mas74_seed-4_20260504_051008/run.log
neos-4413714-turia.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/6_neos-4413714-turia_seed-4_20260504_053118,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/6_neos-4413714-turia_seed-4_20260504_053118/run.log
qap10.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/7_qap10_seed-4_20260504_055304,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/7_qap10_seed-4_20260504_055304/run.log
rocI-4-11.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/8_rocI-4-11_seed-4_20260504_055412,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/8_rocI-4-11_seed-4_20260504_055412/run.log
supportcase18.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/9_supportcase18_seed-4_20260504_060751,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/9_supportcase18_seed-4_20260504_060751/run.log
supportcase33.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/10_supportcase33_seed-4_20260504_062142,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/2proc/seed-4/10_supportcase33_seed-4_20260504_062142/run.log
