MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/8proc/seed-4/6_momentum1_seed-4_20260426_004359/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_8_config_2113915180621112712.mst,231,109158
10,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/8proc/seed-4/6_momentum1_seed-4_20260426_004359/iterated_local_search/run_1_worker_6/mip_starts/mip_start_eval_18_config_17432570805998473255.mst,138,109169
9,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/8proc/seed-4/6_momentum1_seed-4_20260426_004359/iterated_local_search/run_1_worker_3/mip_starts/mip_start_eval_2_config_14141972750826331920.mst,62,109182
8,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/8proc/seed-4/6_momentum1_seed-4_20260426_004359/iterated_local_search/run_1_worker_3/mip_starts/mip_start_eval_1_config_12710294232408245987.mst,61,121994
7,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/8proc/seed-4/6_momentum1_seed-4_20260426_004359/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_15_config_16105027617803694504.mst,55,122075
6,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/8proc/seed-4/6_momentum1_seed-4_20260426_004359/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_1_config_11502841505915629043.mst,41,122091
5,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/8proc/seed-4/6_momentum1_seed-4_20260426_004359/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_20_config_10727771561836157033.mst,40,128375
4,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/8proc/seed-4/6_momentum1_seed-4_20260426_004359/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_13_config_12388255034037167778.mst,33,128427
3,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/8proc/seed-4/6_momentum1_seed-4_20260426_004359/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_12_config_7662307623775734720.mst,32,128446
2,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/8proc/seed-4/6_momentum1_seed-4_20260426_004359/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_19_config_16957666276679199244.mst,19,128457
1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/8proc/seed-4/6_momentum1_seed-4_20260426_004359/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,141266
