instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
b1c1s1.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/1_b1c1s1_seed-4_20260427_065438,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/1_b1c1s1_seed-4_20260427_065438/run.log
cost266-UUE.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/2_cost266-UUE_seed-4_20260427_070754,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/2_cost266-UUE_seed-4_20260427_070754/run.log
csched007.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/3_csched007_seed-4_20260427_071941,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/3_csched007_seed-4_20260427_071941/run.log
cvs16r128-89.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/4_cvs16r128-89_seed-4_20260427_073213,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/4_cvs16r128-89_seed-4_20260427_073213/run.log
eilA101-2.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/5_eilA101-2_seed-4_20260427_075040,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/5_eilA101-2_seed-4_20260427_075040/run.log
momentum1.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_083431,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_083431/run.log
mushroom-best.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/7_mushroom-best_seed-4_20260427_085000,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/7_mushroom-best_seed-4_20260427_085000/run.log
neos-1456979.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/8_neos-1456979_seed-4_20260427_091013,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/8_neos-1456979_seed-4_20260427_091013/run.log
neos-3024952-loue.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/9_neos-3024952-loue_seed-4_20260427_092151,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/9_neos-3024952-loue_seed-4_20260427_092151/run.log
neos-3555904-turama.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/10_neos-3555904-turama_seed-4_20260427_093736,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-4/10_neos-3555904-turama_seed-4_20260427_093736/run.log
