MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/9_supportcase6_seed-4_20260503_024314/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_1_config_16520745862772222385.mst,445,51906.5
10,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/9_supportcase6_seed-4_20260503_024314/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_17_config_16520745862772222385.mst,331,51957.1
9,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/9_supportcase6_seed-4_20260503_024314/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_3_config_3976184652123871039.mst,259,51975.1
8,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/9_supportcase6_seed-4_20260503_024314/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_1_config_6499042342479299819.mst,257,51988.4
7,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/9_supportcase6_seed-4_20260503_024314/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_4_config_2518829240590346911.mst,182,51999.6
6,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/9_supportcase6_seed-4_20260503_024314/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_14193074203649281849.mst,141,52059.9
5,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/9_supportcase6_seed-4_20260503_024314/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_15_config_14193074203649281848.mst,55,52112.4
4,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/9_supportcase6_seed-4_20260503_024314/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_2_config_9540605019386224781.mst,42,72336.3
3,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/9_supportcase6_seed-4_20260503_024314/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_1_config_11502841505915629043.mst,41,82303
2,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/9_supportcase6_seed-4_20260503_024314/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_12_config_7662307623775734720.mst,32,92599.9
1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/4proc/seed-4/9_supportcase6_seed-4_20260503_024314/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,102598
