instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/1_csched008_seed-2_20260502_193539,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/1_csched008_seed-2_20260502_193539/run.log
fastxgemm-n2r6s0t2.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/2_fastxgemm-n2r6s0t2_seed-2_20260502_200324,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/2_fastxgemm-n2r6s0t2_seed-2_20260502_200324/run.log
glass4.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/3_glass4_seed-2_20260502_202852,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/3_glass4_seed-2_20260502_202852/run.log
lotsize.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/4_lotsize_seed-2_20260502_203741,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/4_lotsize_seed-2_20260502_203741/run.log
mas74.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/5_mas74_seed-2_20260502_210343,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/5_mas74_seed-2_20260502_210343/run.log
neos-4413714-turia.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/6_neos-4413714-turia_seed-2_20260502_213706,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/6_neos-4413714-turia_seed-2_20260502_213706/run.log
qap10.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/7_qap10_seed-2_20260502_220050,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/7_qap10_seed-2_20260502_220050/run.log
rocI-4-11.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/8_rocI-4-11_seed-2_20260502_220157,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/8_rocI-4-11_seed-2_20260502_220157/run.log
supportcase18.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/9_supportcase18_seed-2_20260502_221105,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/9_supportcase18_seed-2_20260502_221105/run.log
supportcase33.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/10_supportcase33_seed-2_20260502_223133,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/1proc/seed-2/10_supportcase33_seed-2_20260502_223133/run.log
