instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/1_csched008_seed-1_20260427_075557,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/1_csched008_seed-1_20260427_075557/run.log
fastxgemm-n2r6s0t2.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/2_fastxgemm-n2r6s0t2_seed-1_20260427_081036,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/2_fastxgemm-n2r6s0t2_seed-1_20260427_081036/run.log
glass4.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/3_glass4_seed-1_20260427_082010,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/3_glass4_seed-1_20260427_082010/run.log
lotsize.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/4_lotsize_seed-1_20260427_082033,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/4_lotsize_seed-1_20260427_082033/run.log
mas74.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/5_mas74_seed-1_20260427_083443,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/5_mas74_seed-1_20260427_083443/run.log
neos-4413714-turia.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/6_neos-4413714-turia_seed-1_20260427_090525,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/6_neos-4413714-turia_seed-1_20260427_090525/run.log
qap10.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/7_qap10_seed-1_20260427_091203,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/7_qap10_seed-1_20260427_091203/run.log
rocI-4-11.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/8_rocI-4-11_seed-1_20260427_091212,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/8_rocI-4-11_seed-1_20260427_091212/run.log
supportcase18.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/9_supportcase18_seed-1_20260427_091229,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/9_supportcase18_seed-1_20260427_091229/run.log
supportcase33.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/10_supportcase33_seed-1_20260427_091417,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-1/10_supportcase33_seed-1_20260427_091417/run.log
