instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/1_csched008_seed-1_20260505_070712,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/1_csched008_seed-1_20260505_070712/run.log
fastxgemm-n2r6s0t2.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/2_fastxgemm-n2r6s0t2_seed-1_20260505_075307,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/2_fastxgemm-n2r6s0t2_seed-1_20260505_075307/run.log
glass4.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/3_glass4_seed-1_20260505_084851,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/3_glass4_seed-1_20260505_084851/run.log
lotsize.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/4_lotsize_seed-1_20260505_085000,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/4_lotsize_seed-1_20260505_085000/run.log
mas74.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/5_mas74_seed-1_20260505_094528,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/5_mas74_seed-1_20260505_094528/run.log
neos-4413714-turia.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/6_neos-4413714-turia_seed-1_20260505_105453,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/6_neos-4413714-turia_seed-1_20260505_105453/run.log
qap10.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/7_qap10_seed-1_20260505_114237,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/7_qap10_seed-1_20260505_114237/run.log
rocI-4-11.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/8_rocI-4-11_seed-1_20260505_114246,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/8_rocI-4-11_seed-1_20260505_114246/run.log
supportcase18.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/9_supportcase18_seed-1_20260505_114254,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/9_supportcase18_seed-1_20260505_114254/run.log
supportcase33.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/10_supportcase33_seed-1_20260505_114315,/scratch/yorig/mpils-results-grid-seconds-10-4may/easy/1proc/seed-1/10_supportcase33_seed-1_20260505_114315/run.log
