MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-1/3_csched007_seed-1_20260503_010549/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_10_config_849449940939908864.mst,114,352
10,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-1/3_csched007_seed-1_20260503_010549/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_8_config_17952849379036165050.mst,100,353
9,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-1/3_csched007_seed-1_20260503_010549/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_19_config_15031292858039138987.mst,59,355
8,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-1/3_csched007_seed-1_20260503_010549/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_2_config_17419014958330931154.mst,42,356
7,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-1/3_csched007_seed-1_20260503_010549/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_10_config_731391662528216283.mst,30,369
6,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-1/3_csched007_seed-1_20260503_010549/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_6_config_1501430197555740917.mst,26,373
5,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-1/3_csched007_seed-1_20260503_010549/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_13_config_16360804772360712826.mst,13,376
4,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-1/3_csched007_seed-1_20260503_010549/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_8_config_3393904700578472690.mst,8,378
3,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-1/3_csched007_seed-1_20260503_010549/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_3_config_8211792182747950806.mst,3,383
2,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-1/3_csched007_seed-1_20260503_010549/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_2823934824078185206.mst,2,385
1,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-1/3_csched007_seed-1_20260503_010549/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,447
