instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
neos-4387871-tavua.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/1_neos-4387871-tavua_seed-4_20260427_093237,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/1_neos-4387871-tavua_seed-4_20260427_093237/run.log
neos-4954672-berkel.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/2_neos-4954672-berkel_seed-4_20260427_102103,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/2_neos-4954672-berkel_seed-4_20260427_102103/run.log
neos-5093327-huahum.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/3_neos-5093327-huahum_seed-4_20260427_104201,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/3_neos-5093327-huahum_seed-4_20260427_104201/run.log
nexp-150-20-8-5.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/4_nexp-150-20-8-5_seed-4_20260427_105839,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/4_nexp-150-20-8-5_seed-4_20260427_105839/run.log
rococoB10-011000.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/5_rococoB10-011000_seed-4_20260427_130143,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/5_rococoB10-011000_seed-4_20260427_130143/run.log
sorrell3.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/6_sorrell3_seed-4_20260427_131709,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/6_sorrell3_seed-4_20260427_131709/run.log
supportcase26.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/7_supportcase26_seed-4_20260427_135833,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/7_supportcase26_seed-4_20260427_135833/run.log
supportcase40.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/8_supportcase40_seed-4_20260427_141345,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/8_supportcase40_seed-4_20260427_141345/run.log
supportcase6.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/9_supportcase6_seed-4_20260427_142946,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/9_supportcase6_seed-4_20260427_142946/run.log
var-smallemery-m6j6.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/10_var-smallemery-m6j6_seed-4_20260427_144023,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-2/32proc/seed-4/10_var-smallemery-m6j6_seed-4_20260427_144023/run.log
