MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/6_momentum1_seed-2_20260503_003847/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_5_config_4897315899382863330.mst,219,109169
10,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/6_momentum1_seed-2_20260503_003847/iterated_local_search/run_1_worker_4/mip_starts/mip_start_eval_14_config_6037586421320343243.mst,94,115559
9,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/6_momentum1_seed-2_20260503_003847/iterated_local_search/run_1_worker_4/mip_starts/mip_start_eval_9_config_751230245411129475.mst,89,115593
8,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/6_momentum1_seed-2_20260503_003847/iterated_local_search/run_1_worker_4/mip_starts/mip_start_eval_7_config_4621306504648472082.mst,87,121980
7,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/6_momentum1_seed-2_20260503_003847/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_15_config_16194072704312495265.mst,55,121983
6,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/6_momentum1_seed-2_20260503_003847/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_17_config_13674721321499600243.mst,37,121994
5,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/6_momentum1_seed-2_20260503_003847/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_17_config_9442520552887490431.mst,17,121994
4,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/6_momentum1_seed-2_20260503_003847/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_13_config_4058349335085332852.mst,13,122006
3,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/6_momentum1_seed-2_20260503_003847/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_7_config_8269145169008378730.mst,7,147647
2,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/6_momentum1_seed-2_20260503_003847/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_6_config_9316799145851188295.mst,6,166901
1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/6_momentum1_seed-2_20260503_003847/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,308144
