instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/1_csched008_seed-6_20260427_080633,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/1_csched008_seed-6_20260427_080633/run.log
fastxgemm-n2r6s0t2.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/2_fastxgemm-n2r6s0t2_seed-6_20260427_081946,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/2_fastxgemm-n2r6s0t2_seed-6_20260427_081946/run.log
glass4.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/3_glass4_seed-6_20260427_082857,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/3_glass4_seed-6_20260427_082857/run.log
lotsize.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/4_lotsize_seed-6_20260427_082919,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/4_lotsize_seed-6_20260427_082919/run.log
mas74.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/5_mas74_seed-6_20260427_084401,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/5_mas74_seed-6_20260427_084401/run.log
neos-4413714-turia.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/6_neos-4413714-turia_seed-6_20260427_091803,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/6_neos-4413714-turia_seed-6_20260427_091803/run.log
qap10.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/7_qap10_seed-6_20260427_092423,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/7_qap10_seed-6_20260427_092423/run.log
rocI-4-11.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/8_rocI-4-11_seed-6_20260427_092431,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/8_rocI-4-11_seed-6_20260427_092431/run.log
supportcase18.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/9_supportcase18_seed-6_20260427_092456,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/9_supportcase18_seed-6_20260427_092456/run.log
supportcase33.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/10_supportcase33_seed-6_20260427_092541,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/easy/32proc/seed-6/10_supportcase33_seed-6_20260427_092541/run.log
