instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
b1c1s1.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/1_b1c1s1_seed-2_20260427_064722,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/1_b1c1s1_seed-2_20260427_064722/run.log
cost266-UUE.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/2_cost266-UUE_seed-2_20260427_070038,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/2_cost266-UUE_seed-2_20260427_070038/run.log
csched007.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/3_csched007_seed-2_20260427_071031,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/3_csched007_seed-2_20260427_071031/run.log
cvs16r128-89.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/4_cvs16r128-89_seed-2_20260427_072300,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/4_cvs16r128-89_seed-2_20260427_072300/run.log
eilA101-2.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/5_eilA101-2_seed-2_20260427_073744,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/5_eilA101-2_seed-2_20260427_073744/run.log
momentum1.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/6_momentum1_seed-2_20260427_082758,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/6_momentum1_seed-2_20260427_082758/run.log
mushroom-best.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/7_mushroom-best_seed-2_20260427_084525,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/7_mushroom-best_seed-2_20260427_084525/run.log
neos-1456979.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/8_neos-1456979_seed-2_20260427_090857,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/8_neos-1456979_seed-2_20260427_090857/run.log
neos-3024952-loue.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/9_neos-3024952-loue_seed-2_20260427_092140,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/9_neos-3024952-loue_seed-2_20260427_092140/run.log
neos-3555904-turama.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/10_neos-3555904-turama_seed-2_20260427_093544,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/10_neos-3555904-turama_seed-2_20260427_093544/run.log
