instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,9,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/1_csched008_seed-9_20260427_063742,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/1_csched008_seed-9_20260427_063742/run.log
fastxgemm-n2r6s0t2.mps,9,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/2_fastxgemm-n2r6s0t2_seed-9_20260427_065152,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/2_fastxgemm-n2r6s0t2_seed-9_20260427_065152/run.log
glass4.mps,9,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/3_glass4_seed-9_20260427_070658,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/3_glass4_seed-9_20260427_070658/run.log
lotsize.mps,9,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/4_lotsize_seed-9_20260427_070750,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/4_lotsize_seed-9_20260427_070750/run.log
mas74.mps,9,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/5_mas74_seed-9_20260427_072245,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/5_mas74_seed-9_20260427_072245/run.log
neos-4413714-turia.mps,9,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/6_neos-4413714-turia_seed-9_20260427_075425,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/6_neos-4413714-turia_seed-9_20260427_075425/run.log
qap10.mps,9,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/7_qap10_seed-9_20260427_080111,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/7_qap10_seed-9_20260427_080111/run.log
rocI-4-11.mps,9,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/8_rocI-4-11_seed-9_20260427_080119,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/8_rocI-4-11_seed-9_20260427_080119/run.log
supportcase18.mps,9,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/9_supportcase18_seed-9_20260427_080141,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/9_supportcase18_seed-9_20260427_080141/run.log
supportcase33.mps,9,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/10_supportcase33_seed-9_20260427_080207,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-9/10_supportcase33_seed-9_20260427_080207/run.log
