MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-3/2_neos-4954672-berkel_seed-3_20260502_225210/iterated_local_search/run_4_worker_6/mip_starts/mip_start_eval_13_config_9672951765498329647.mst,886,2.61585e+06
10,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-3/2_neos-4954672-berkel_seed-3_20260502_225210/iterated_local_search/run_3_worker_9/mip_starts/mip_start_eval_9_config_4186518299255476260.mst,600,2.62079e+06
9,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-3/2_neos-4954672-berkel_seed-3_20260502_225210/iterated_local_search/run_2_worker_6/mip_starts/mip_start_eval_1_config_6342258041971301251.mst,405,2.62082e+06
8,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-3/2_neos-4954672-berkel_seed-3_20260502_225210/iterated_local_search/run_1_worker_6/mip_starts/mip_start_eval_7_config_5727736519947442178.mst,127,2.62084e+06
7,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-3/2_neos-4954672-berkel_seed-3_20260502_225210/iterated_local_search/run_1_worker_3/mip_starts/mip_start_eval_1_config_14075347302301588864.mst,61,2.62516e+06
6,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-3/2_neos-4954672-berkel_seed-3_20260502_225210/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_18_config_9012140542339995329.mst,18,2.62822e+06
5,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-3/2_neos-4954672-berkel_seed-3_20260502_225210/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_16_config_11557304391959189456.mst,16,2.63388e+06
4,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-3/2_neos-4954672-berkel_seed-3_20260502_225210/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_7_config_2814756197111476349.mst,7,2.63442e+06
3,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-3/2_neos-4954672-berkel_seed-3_20260502_225210/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_4_config_17878160102696106270.mst,4,2.63748e+06
2,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-3/2_neos-4954672-berkel_seed-3_20260502_225210/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_2823934824078185206.mst,2,2.6467e+06
1,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-3/2_neos-4954672-berkel_seed-3_20260502_225210/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,2.65948e+06
