MipStartID,MipStartFile,SourceEvalID,UpperBound
12,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-2/32proc/seed-6/3_neos-5093327-huahum_seed-6_20260427_083141/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_12_config_1787760785105709223.mst,1820,6480
11,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-2/32proc/seed-6/3_neos-5093327-huahum_seed-6_20260427_083141/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_1_config_15902980279419491171.mst,1558,6480
10,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-2/32proc/seed-6/3_neos-5093327-huahum_seed-6_20260427_083141/iterated_local_search/run_3_worker_18/mip_starts/mip_start_eval_14_config_15902980279419491171.mst,1260,6480
9,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-2/32proc/seed-6/3_neos-5093327-huahum_seed-6_20260427_083141/iterated_local_search/run_3_worker_12/mip_starts/mip_start_eval_5_config_6138320544066681255.mst,1131,6552
8,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-2/32proc/seed-6/3_neos-5093327-huahum_seed-6_20260427_083141/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_15_config_5929072169282977797.mst,901,6690
7,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-2/32proc/seed-6/3_neos-5093327-huahum_seed-6_20260427_083141/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_1_config_11823092906597837847.mst,887,6690
6,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-2/32proc/seed-6/3_neos-5093327-huahum_seed-6_20260427_083141/iterated_local_search/run_1_worker_6/mip_starts/mip_start_eval_4_config_14953485090608936180.mst,124,6806
5,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-2/32proc/seed-6/3_neos-5093327-huahum_seed-6_20260427_083141/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_11_config_9616843984586579780.mst,11,6826
4,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-2/32proc/seed-6/3_neos-5093327-huahum_seed-6_20260427_083141/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_6_config_18152963554062989798.mst,6,6826
3,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-2/32proc/seed-6/3_neos-5093327-huahum_seed-6_20260427_083141/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_5_config_18060637416333092177.mst,5,6826
2,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-2/32proc/seed-6/3_neos-5093327-huahum_seed-6_20260427_083141/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_4_config_10926055034921966546.mst,4,6826
1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-2/32proc/seed-6/3_neos-5093327-huahum_seed-6_20260427_083141/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,6826
