MipStartID,MipStartFile,SourceEvalID,UpperBound
14,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/4proc/seed-3/1_b1c1s1_seed-3_20260503_002730/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_5_config_8631803872483935785.mst,212,24931.6
1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/4proc/seed-3/1_b1c1s1_seed-3_20260503_002730/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,28382.4
2,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/4proc/seed-3/1_b1c1s1_seed-3_20260503_002730/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_2823934824078185206.mst,2,27524.8
3,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/4proc/seed-3/1_b1c1s1_seed-3_20260503_002730/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_4_config_17878160102696106270.mst,4,27023.3
4,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/4proc/seed-3/1_b1c1s1_seed-3_20260503_002730/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_11_config_6265531682191140316.mst,11,26300
5,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/4proc/seed-3/1_b1c1s1_seed-3_20260503_002730/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_12_config_9211167116596602187.mst,12,26128.5
6,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/4proc/seed-3/1_b1c1s1_seed-3_20260503_002730/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_20_config_14600615912853987757.mst,20,25862.2
7,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/4proc/seed-3/1_b1c1s1_seed-3_20260503_002730/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_1_config_8723278136865304665.mst,21,25670.3
8,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/4proc/seed-3/1_b1c1s1_seed-3_20260503_002730/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_4_config_16096926607947553079.mst,24,25600.4
9,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/4proc/seed-3/1_b1c1s1_seed-3_20260503_002730/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_10_config_12387477770196574076.mst,30,25385.5
10,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/4proc/seed-3/1_b1c1s1_seed-3_20260503_002730/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_3_config_5937341271239147715.mst,93,25119.7
11,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/4proc/seed-3/1_b1c1s1_seed-3_20260503_002730/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_2_config_6902308634297053128.mst,154,25110.3
12,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/4proc/seed-3/1_b1c1s1_seed-3_20260503_002730/iterated_local_search/run_3_worker_3/mip_starts/mip_start_eval_3_config_11217501757232058907.mst,165,25089.1
13,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/4proc/seed-3/1_b1c1s1_seed-3_20260503_002730/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_1_config_10330959476428237275.mst,180,24995.1
