MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-7/8_neos-1456979_seed-7_20260426_042040/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_2_config_17067671467355022277.mst,140,179
9,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-7/8_neos-1456979_seed-7_20260426_042040/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_5_config_13186149692883182762.mst,102,180
8,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-7/8_neos-1456979_seed-7_20260426_042040/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_17416837886781867330.mst,98,181
7,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-7/8_neos-1456979_seed-7_20260426_042040/iterated_local_search/run_1_worker_3/mip_starts/mip_start_eval_3_config_12983716445616004738.mst,63,183
6,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-7/8_neos-1456979_seed-7_20260426_042040/iterated_local_search/run_1_worker_3/mip_starts/mip_start_eval_1_config_7373394827421423834.mst,61,189
5,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-7/8_neos-1456979_seed-7_20260426_042040/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_10_config_1937827885687416599.mst,10,190
4,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-7/8_neos-1456979_seed-7_20260426_042040/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_9_config_7467299067298611646.mst,9,197
3,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-7/8_neos-1456979_seed-7_20260426_042040/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_8_config_9622987437779379858.mst,8,198
2,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-7/8_neos-1456979_seed-7_20260426_042040/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_6_config_2077675631147850639.mst,6,202
1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-7/8_neos-1456979_seed-7_20260426_042040/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,203
