instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/1_csched008_seed-1_20260504_043408,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/1_csched008_seed-1_20260504_043408/run.log
fastxgemm-n2r6s0t2.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/2_fastxgemm-n2r6s0t2_seed-1_20260504_045908,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/2_fastxgemm-n2r6s0t2_seed-1_20260504_045908/run.log
glass4.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/3_glass4_seed-1_20260504_051804,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/3_glass4_seed-1_20260504_051804/run.log
lotsize.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/4_lotsize_seed-1_20260504_054310,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/4_lotsize_seed-1_20260504_054310/run.log
mas74.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/5_mas74_seed-1_20260504_061023,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/5_mas74_seed-1_20260504_061023/run.log
neos-4413714-turia.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/6_neos-4413714-turia_seed-1_20260504_064142,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/6_neos-4413714-turia_seed-1_20260504_064142/run.log
qap10.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/7_qap10_seed-1_20260504_070703,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/7_qap10_seed-1_20260504_070703/run.log
rocI-4-11.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/8_rocI-4-11_seed-1_20260504_070738,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/8_rocI-4-11_seed-1_20260504_070738/run.log
supportcase18.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/9_supportcase18_seed-1_20260504_071631,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/9_supportcase18_seed-1_20260504_071631/run.log
supportcase33.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/10_supportcase33_seed-1_20260504_074346,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/1proc/seed-1/10_supportcase33_seed-1_20260504_074346/run.log
