instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
b1c1s1.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/1_b1c1s1_seed-4_20260510_001301,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/1_b1c1s1_seed-4_20260510_001301/run.log
cost266-UUE.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/2_cost266-UUE_seed-4_20260510_010925,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/2_cost266-UUE_seed-4_20260510_010925/run.log
csched007.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/3_csched007_seed-4_20260510_014245,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/3_csched007_seed-4_20260510_014245/run.log
cvs16r128-89.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/4_cvs16r128-89_seed-4_20260510_022146,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/4_cvs16r128-89_seed-4_20260510_022146/run.log
eilA101-2.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/5_eilA101-2_seed-4_20260510_025753,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/5_eilA101-2_seed-4_20260510_025753/run.log
momentum1.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/6_momentum1_seed-4_20260510_035024,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/6_momentum1_seed-4_20260510_035024/run.log
mushroom-best.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/7_mushroom-best_seed-4_20260510_043018,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/7_mushroom-best_seed-4_20260510_043018/run.log
neos-1456979.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/8_neos-1456979_seed-4_20260510_052445,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/8_neos-1456979_seed-4_20260510_052445/run.log
neos-3024952-loue.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/9_neos-3024952-loue_seed-4_20260510_061405,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/9_neos-3024952-loue_seed-4_20260510_061405/run.log
neos-3555904-turama.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/10_neos-3555904-turama_seed-4_20260510_071255,/scratch/yorig/mpils-results-grid-ticks-10000-7may/medium-1/2proc/seed-4/10_neos-3555904-turama_seed-4_20260510_071255/run.log
