instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
b1c1s1.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/1_b1c1s1_seed-5_20260504_190246,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/1_b1c1s1_seed-5_20260504_190246/run.log
cost266-UUE.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/2_cost266-UUE_seed-5_20260504_192845,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/2_cost266-UUE_seed-5_20260504_192845/run.log
csched007.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/3_csched007_seed-5_20260504_194952,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/3_csched007_seed-5_20260504_194952/run.log
cvs16r128-89.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/4_cvs16r128-89_seed-5_20260504_202302,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/4_cvs16r128-89_seed-5_20260504_202302/run.log
eilA101-2.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/5_eilA101-2_seed-5_20260504_205040,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/5_eilA101-2_seed-5_20260504_205040/run.log
momentum1.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/6_momentum1_seed-5_20260504_220748,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/6_momentum1_seed-5_20260504_220748/run.log
mushroom-best.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/7_mushroom-best_seed-5_20260504_222828,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/7_mushroom-best_seed-5_20260504_222828/run.log
neos-1456979.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/8_neos-1456979_seed-5_20260504_224917,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/8_neos-1456979_seed-5_20260504_224917/run.log
neos-3024952-loue.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/9_neos-3024952-loue_seed-5_20260504_230815,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/9_neos-3024952-loue_seed-5_20260504_230815/run.log
neos-3555904-turama.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/10_neos-3555904-turama_seed-5_20260504_231832,/scratch/yorig/mpils-results-grid-seconds-10-4may/medium-1/24proc/seed-5/10_neos-3555904-turama_seed-5_20260504_231832/run.log
