MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/16proc/seed-5/3_neos-5093327-huahum_seed-5_20260502_223557/iterated_local_search/run_6_worker_11/mip_starts/mip_start_eval_17_config_1193410952615787736.mst,1381,6404
10,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/16proc/seed-5/3_neos-5093327-huahum_seed-5_20260502_223557/iterated_local_search/run_6_worker_9/mip_starts/mip_start_eval_16_config_17092417123658219407.mst,1344,6446
9,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/16proc/seed-5/3_neos-5093327-huahum_seed-5_20260502_223557/iterated_local_search/run_4_worker_14/mip_starts/mip_start_eval_1_config_14466454484410124903.mst,946,6472
8,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/16proc/seed-5/3_neos-5093327-huahum_seed-5_20260502_223557/iterated_local_search/run_3_worker_8/mip_starts/mip_start_eval_1_config_9921940419325811676.mst,657,6480
7,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/16proc/seed-5/3_neos-5093327-huahum_seed-5_20260502_223557/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_18_config_3864928642087173730.mst,534,6500
6,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/16proc/seed-5/3_neos-5093327-huahum_seed-5_20260502_223557/iterated_local_search/run_2_worker_13/mip_starts/mip_start_eval_1_config_9910914468673160801.mst,454,6512
5,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/16proc/seed-5/3_neos-5093327-huahum_seed-5_20260502_223557/iterated_local_search/run_2_worker_4/mip_starts/mip_start_eval_5_config_11164838230615335421.mst,377,6728
4,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/16proc/seed-5/3_neos-5093327-huahum_seed-5_20260502_223557/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_3_config_5618135918108975868.mst,23,6760
3,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/16proc/seed-5/3_neos-5093327-huahum_seed-5_20260502_223557/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_8_config_8426713912480278403.mst,8,6826
2,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/16proc/seed-5/3_neos-5093327-huahum_seed-5_20260502_223557/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_5643427149002281568.mst,2,6826
1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/16proc/seed-5/3_neos-5093327-huahum_seed-5_20260502_223557/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,6826
