instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/1_csched008_seed-3_20260509_041117,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/1_csched008_seed-3_20260509_041117/run.log
fastxgemm-n2r6s0t2.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/2_fastxgemm-n2r6s0t2_seed-3_20260509_042619,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/2_fastxgemm-n2r6s0t2_seed-3_20260509_042619/run.log
glass4.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/3_glass4_seed-3_20260509_043825,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/3_glass4_seed-3_20260509_043825/run.log
lotsize.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/4_lotsize_seed-3_20260509_043921,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/4_lotsize_seed-3_20260509_043921/run.log
mas74.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/5_mas74_seed-3_20260509_045834,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/5_mas74_seed-3_20260509_045834/run.log
neos-4413714-turia.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/6_neos-4413714-turia_seed-3_20260509_054213,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/6_neos-4413714-turia_seed-3_20260509_054213/run.log
qap10.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/7_qap10_seed-3_20260509_060213,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/7_qap10_seed-3_20260509_060213/run.log
rocI-4-11.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/8_rocI-4-11_seed-3_20260509_060219,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/8_rocI-4-11_seed-3_20260509_060219/run.log
supportcase18.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/9_supportcase18_seed-3_20260509_060309,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/9_supportcase18_seed-3_20260509_060309/run.log
supportcase33.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/10_supportcase33_seed-3_20260509_061258,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/8proc/seed-3/10_supportcase33_seed-3_20260509_061258/run.log
