instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
b1c1s1.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/1_b1c1s1_seed-3_20260502_192615,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/1_b1c1s1_seed-3_20260502_192615/run.log
cost266-UUE.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/2_cost266-UUE_seed-3_20260502_194458,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/2_cost266-UUE_seed-3_20260502_194458/run.log
csched007.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/3_csched007_seed-3_20260502_200111,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/3_csched007_seed-3_20260502_200111/run.log
cvs16r128-89.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/4_cvs16r128-89_seed-3_20260502_201817,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/4_cvs16r128-89_seed-3_20260502_201817/run.log
eilA101-2.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/5_eilA101-2_seed-3_20260502_203254,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/5_eilA101-2_seed-3_20260502_203254/run.log
momentum1.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/6_momentum1_seed-3_20260502_205257,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/6_momentum1_seed-3_20260502_205257/run.log
mushroom-best.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/7_mushroom-best_seed-3_20260502_211310,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/7_mushroom-best_seed-3_20260502_211310/run.log
neos-1456979.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/8_neos-1456979_seed-3_20260502_213546,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/8_neos-1456979_seed-3_20260502_213546/run.log
neos-3024952-loue.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/9_neos-3024952-loue_seed-3_20260502_215049,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/9_neos-3024952-loue_seed-3_20260502_215049/run.log
neos-3555904-turama.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/10_neos-3555904-turama_seed-3_20260502_221203,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/2proc/seed-3/10_neos-3555904-turama_seed-3_20260502_221203/run.log
