instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/1_csched008_seed-3_20260426_054513,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/1_csched008_seed-3_20260426_054513/run.log
fastxgemm-n2r6s0t2.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/2_fastxgemm-n2r6s0t2_seed-3_20260426_061753,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/2_fastxgemm-n2r6s0t2_seed-3_20260426_061753/run.log
glass4.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/3_glass4_seed-3_20260426_064930,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/3_glass4_seed-3_20260426_064930/run.log
lotsize.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/4_lotsize_seed-3_20260426_065534,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/4_lotsize_seed-3_20260426_065534/run.log
mas74.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/5_mas74_seed-3_20260426_073401,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/5_mas74_seed-3_20260426_073401/run.log
neos-4413714-turia.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/6_neos-4413714-turia_seed-3_20260426_084614,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/6_neos-4413714-turia_seed-3_20260426_084614/run.log
qap10.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/7_qap10_seed-3_20260426_091027,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/7_qap10_seed-3_20260426_091027/run.log
rocI-4-11.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/8_rocI-4-11_seed-3_20260426_091316,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/8_rocI-4-11_seed-3_20260426_091316/run.log
supportcase18.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/9_supportcase18_seed-3_20260426_092247,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/9_supportcase18_seed-3_20260426_092247/run.log
supportcase33.mps,3,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/10_supportcase33_seed-3_20260426_094721,/scratch/yorig/mpils-results-grid-ticks-10000/easy/1proc/seed-3/10_supportcase33_seed-3_20260426_094721/run.log
