MipStartID,MipStartFile,SourceEvalID,UpperBound
14,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-4/4_lotsize_seed-4_20260502_223018/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_7_config_7225445626497807692.mst,393,1.48719e+06
1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-4/4_lotsize_seed-4_20260502_223018/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,1.92574e+06
2,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-4/4_lotsize_seed-4_20260502_223018/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_8683817217222751575.mst,2,1.91884e+06
3,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-4/4_lotsize_seed-4_20260502_223018/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_8_config_10392390143190524088.mst,8,1.89422e+06
4,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-4/4_lotsize_seed-4_20260502_223018/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_9_config_7177806108033504621.mst,9,1.87599e+06
5,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-4/4_lotsize_seed-4_20260502_223018/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_12_config_263783759442696835.mst,12,1.69284e+06
6,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-4/4_lotsize_seed-4_20260502_223018/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_16_config_14645499817424964031.mst,16,1.6389e+06
7,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-4/4_lotsize_seed-4_20260502_223018/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_2_config_11255561039145532449.mst,22,1.58438e+06
8,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-4/4_lotsize_seed-4_20260502_223018/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_5_config_14009712684742254439.mst,25,1.55345e+06
9,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-4/4_lotsize_seed-4_20260502_223018/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_14_config_5710950373396959465.mst,34,1.54948e+06
10,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-4/4_lotsize_seed-4_20260502_223018/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_16_config_9866297358271410349.mst,56,1.5384e+06
11,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-4/4_lotsize_seed-4_20260502_223018/iterated_local_search/run_1_worker_14/mip_starts/mip_start_eval_17_config_3818981743607832261.mst,297,1.51903e+06
12,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-4/4_lotsize_seed-4_20260502_223018/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_9866297358271410338.mst,387,1.51379e+06
13,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-4/4_lotsize_seed-4_20260502_223018/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_4_config_10930060827029756494.mst,390,1.51025e+06
