instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
b1c1s1.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/1_b1c1s1_seed-6_20260426_021034,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/1_b1c1s1_seed-6_20260426_021034/run.log
cost266-UUE.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/2_cost266-UUE_seed-6_20260426_023217,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/2_cost266-UUE_seed-6_20260426_023217/run.log
csched007.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/3_csched007_seed-6_20260426_024859,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/3_csched007_seed-6_20260426_024859/run.log
cvs16r128-89.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/4_cvs16r128-89_seed-6_20260426_030843,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/4_cvs16r128-89_seed-6_20260426_030843/run.log
eilA101-2.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/5_eilA101-2_seed-6_20260426_032322,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/5_eilA101-2_seed-6_20260426_032322/run.log
momentum1.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/6_momentum1_seed-6_20260426_040310,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/6_momentum1_seed-6_20260426_040310/run.log
mushroom-best.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/7_mushroom-best_seed-6_20260426_042540,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/7_mushroom-best_seed-6_20260426_042540/run.log
neos-1456979.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/8_neos-1456979_seed-6_20260426_044703,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/8_neos-1456979_seed-6_20260426_044703/run.log
neos-3024952-loue.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/9_neos-3024952-loue_seed-6_20260426_050656,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/9_neos-3024952-loue_seed-6_20260426_050656/run.log
neos-3555904-turama.mps,6,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/10_neos-3555904-turama_seed-6_20260426_052836,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-6/10_neos-3555904-turama_seed-6_20260426_052836/run.log
