MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/8proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_232318/iterated_local_search/run_7_worker_0/mip_starts/mip_start_eval_4_config_9446654166277257243.mst,963,6516
10,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/8proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_232318/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_11_config_15262950230554287106.mst,607,6516
9,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/8proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_232318/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_4_config_308292226341271909.mst,600,6516
8,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/8proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_232318/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_1_config_5122708627949921667.mst,597,6516
7,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/8proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_232318/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_1_config_11502841505915629043.mst,41,6626
6,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/8proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_232318/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_13_config_17878160102696106270.mst,13,6826
5,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/8proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_232318/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_10_config_15273498181807445162.mst,10,6826
4,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/8proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_232318/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_7_config_2823934824078185206.mst,7,6826
3,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/8proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_232318/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_6_config_844706301316953147.mst,6,6826
2,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/8proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_232318/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_8683817217222751575.mst,2,6826
1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-2/8proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_232318/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,6826
