MipStartID,MipStartFile,SourceEvalID,UpperBound
12,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-7/4_lotsize_seed-7_20260425_185603/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_6_config_15395340127660402702.mst,1959,1.50563e+06
11,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-7/4_lotsize_seed-7_20260425_185603/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_1_config_11855865341029442844.mst,1954,1.50733e+06
10,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-7/4_lotsize_seed-7_20260425_185603/iterated_local_search/run_6_worker_8/mip_starts/mip_start_eval_29_config_1442585594216049941.mst,1732,1.51194e+06
9,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-7/4_lotsize_seed-7_20260425_185603/iterated_local_search/run_6_worker_0/mip_starts/mip_start_eval_6_config_14455657118880018130.mst,1470,1.51246e+06
8,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-7/4_lotsize_seed-7_20260425_185603/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_2_config_5568185880451235075.mst,376,1.51274e+06
7,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-7/4_lotsize_seed-7_20260425_185603/iterated_local_search/run_1_worker_4/mip_starts/mip_start_eval_15_config_16006568969135349185.mst,95,1.51274e+06
6,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-7/4_lotsize_seed-7_20260425_185603/iterated_local_search/run_1_worker_4/mip_starts/mip_start_eval_6_config_2307114370590773425.mst,86,1.52314e+06
5,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-7/4_lotsize_seed-7_20260425_185603/iterated_local_search/run_1_worker_3/mip_starts/mip_start_eval_2_config_11989027717420224742.mst,62,1.5275e+06
4,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-7/4_lotsize_seed-7_20260425_185603/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_9_config_14478266172032028536.mst,9,1.55872e+06
3,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-7/4_lotsize_seed-7_20260425_185603/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_6_config_3212834183101422475.mst,6,1.57936e+06
2,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-7/4_lotsize_seed-7_20260425_185603/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_5988662020493846908.mst,2,1.91863e+06
1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/16proc/seed-7/4_lotsize_seed-7_20260425_185603/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,1.92574e+06
