instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/1_csched008_seed-5_20260509_075344,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/1_csched008_seed-5_20260509_075344/run.log
fastxgemm-n2r6s0t2.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/2_fastxgemm-n2r6s0t2_seed-5_20260509_083649,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/2_fastxgemm-n2r6s0t2_seed-5_20260509_083649/run.log
glass4.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/3_glass4_seed-5_20260509_093158,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/3_glass4_seed-5_20260509_093158/run.log
lotsize.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/4_lotsize_seed-5_20260509_095158,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/4_lotsize_seed-5_20260509_095158/run.log
mas74.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/5_mas74_seed-5_20260509_104244,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/5_mas74_seed-5_20260509_104244/run.log
neos-4413714-turia.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/6_neos-4413714-turia_seed-5_20260509_122804,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/6_neos-4413714-turia_seed-5_20260509_122804/run.log
qap10.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/7_qap10_seed-5_20260509_125848,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/7_qap10_seed-5_20260509_125848/run.log
rocI-4-11.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/8_rocI-4-11_seed-5_20260509_130000,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/8_rocI-4-11_seed-5_20260509_130000/run.log
supportcase18.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/9_supportcase18_seed-5_20260509_130133,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/9_supportcase18_seed-5_20260509_130133/run.log
supportcase33.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/10_supportcase33_seed-5_20260509_132927,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc/seed-5/10_supportcase33_seed-5_20260509_132927/run.log
