instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/1_csched008_seed-5_20260509_032954,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/1_csched008_seed-5_20260509_032954/run.log
fastxgemm-n2r6s0t2.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/2_fastxgemm-n2r6s0t2_seed-5_20260509_034402,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/2_fastxgemm-n2r6s0t2_seed-5_20260509_034402/run.log
glass4.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/3_glass4_seed-5_20260509_035441,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/3_glass4_seed-5_20260509_035441/run.log
lotsize.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/4_lotsize_seed-5_20260509_035534,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/4_lotsize_seed-5_20260509_035534/run.log
mas74.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/5_mas74_seed-5_20260509_041642,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/5_mas74_seed-5_20260509_041642/run.log
neos-4413714-turia.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/6_neos-4413714-turia_seed-5_20260509_050159,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/6_neos-4413714-turia_seed-5_20260509_050159/run.log
qap10.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/7_qap10_seed-5_20260509_052026,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/7_qap10_seed-5_20260509_052026/run.log
rocI-4-11.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/8_rocI-4-11_seed-5_20260509_052035,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/8_rocI-4-11_seed-5_20260509_052035/run.log
supportcase18.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/9_supportcase18_seed-5_20260509_052046,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/9_supportcase18_seed-5_20260509_052046/run.log
supportcase33.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/10_supportcase33_seed-5_20260509_052251,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/24proc/seed-5/10_supportcase33_seed-5_20260509_052251/run.log
