instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/1_csched008_seed-1_20260503_004018,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/1_csched008_seed-1_20260503_004018/run.log
fastxgemm-n2r6s0t2.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/2_fastxgemm-n2r6s0t2_seed-1_20260503_005437,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/2_fastxgemm-n2r6s0t2_seed-1_20260503_005437/run.log
glass4.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/3_glass4_seed-1_20260503_010752,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/3_glass4_seed-1_20260503_010752/run.log
lotsize.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/run.log
mas74.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/5_mas74_seed-1_20260503_013924,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/5_mas74_seed-1_20260503_013924/run.log
neos-4413714-turia.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/6_neos-4413714-turia_seed-1_20260503_015852,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/6_neos-4413714-turia_seed-1_20260503_015852/run.log
qap10.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/7_qap10_seed-1_20260503_022224,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/7_qap10_seed-1_20260503_022224/run.log
rocI-4-11.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/8_rocI-4-11_seed-1_20260503_022306,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/8_rocI-4-11_seed-1_20260503_022306/run.log
supportcase18.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/9_supportcase18_seed-1_20260503_023828,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/9_supportcase18_seed-1_20260503_023828/run.log
supportcase33.mps,1,0,1,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/10_supportcase33_seed-1_20260503_030037,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/10_supportcase33_seed-1_20260503_030037/run.log
