instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
b1c1s1.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/1_b1c1s1_seed-2_20260427_083116,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/1_b1c1s1_seed-2_20260427_083116/run.log
cost266-UUE.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/2_cost266-UUE_seed-2_20260427_084423,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/2_cost266-UUE_seed-2_20260427_084423/run.log
csched007.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/3_csched007_seed-2_20260427_085411,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/3_csched007_seed-2_20260427_085411/run.log
cvs16r128-89.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/4_cvs16r128-89_seed-2_20260427_090628,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/4_cvs16r128-89_seed-2_20260427_090628/run.log
eilA101-2.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/5_eilA101-2_seed-2_20260427_092111,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/5_eilA101-2_seed-2_20260427_092111/run.log
momentum1.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/6_momentum1_seed-2_20260427_101111,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/6_momentum1_seed-2_20260427_101111/run.log
mushroom-best.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/7_mushroom-best_seed-2_20260427_102839,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/7_mushroom-best_seed-2_20260427_102839/run.log
neos-1456979.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/8_neos-1456979_seed-2_20260427_105214,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/8_neos-1456979_seed-2_20260427_105214/run.log
neos-3024952-loue.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/9_neos-3024952-loue_seed-2_20260427_110452,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/9_neos-3024952-loue_seed-2_20260427_110452/run.log
neos-3555904-turama.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/10_neos-3555904-turama_seed-2_20260427_111843,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-2/10_neos-3555904-turama_seed-2_20260427_111843/run.log
