MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-4/5_eilA101-2_seed-4_20260502_225843/iterated_local_search/run_6_worker_0/mip_starts/mip_start_eval_2_config_9595853054202770781.mst,1246,944.399
9,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-4/5_eilA101-2_seed-4_20260502_225843/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_1_config_12709349878178268733.mst,721,950.395
8,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-4/5_eilA101-2_seed-4_20260502_225843/iterated_local_search/run_3_worker_4/mip_starts/mip_start_eval_1_config_5472932910260875545.mst,525,954.153
7,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-4/5_eilA101-2_seed-4_20260502_225843/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_1_config_6032748490303226709.mst,465,955.516
6,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-4/5_eilA101-2_seed-4_20260502_225843/iterated_local_search/run_2_worker_12/mip_starts/mip_start_eval_3_config_3399825989911116212.mst,411,1240.07
5,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-4/5_eilA101-2_seed-4_20260502_225843/iterated_local_search/run_2_worker_5/mip_starts/mip_start_eval_6_config_8490037708361656249.mst,372,1790.12
4,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-4/5_eilA101-2_seed-4_20260502_225843/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_9737618245863125002.mst,343,1958.3
3,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-4/5_eilA101-2_seed-4_20260502_225843/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_1_config_8806038048573958976.mst,337,1958.3
2,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-4/5_eilA101-2_seed-4_20260502_225843/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_19_config_16957666276679199244.mst,19,2406.65
1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-4/5_eilA101-2_seed-4_20260502_225843/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,2420.51
