MipStartID,MipStartFile,SourceEvalID,UpperBound
14,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/9_neos-3024952-loue_seed-2_20260503_011124/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_13_config_6243953044702388192.mst,782,27312
1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/9_neos-3024952-loue_seed-2_20260503_011124/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,29320
2,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/9_neos-3024952-loue_seed-2_20260503_011124/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_9_config_7021478179187818796.mst,9,28700
3,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/9_neos-3024952-loue_seed-2_20260503_011124/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_11_config_16717763427668631290.mst,11,28666
4,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/9_neos-3024952-loue_seed-2_20260503_011124/iterated_local_search/run_1_worker_3/mip_starts/mip_start_eval_20_config_15397633887006488035.mst,80,28557
5,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/9_neos-3024952-loue_seed-2_20260503_011124/iterated_local_search/run_1_worker_4/mip_starts/mip_start_eval_10_config_2634295374906827894.mst,90,28356
6,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/9_neos-3024952-loue_seed-2_20260503_011124/iterated_local_search/run_1_worker_4/mip_starts/mip_start_eval_13_config_9164871034461064239.mst,93,27976
7,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/9_neos-3024952-loue_seed-2_20260503_011124/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_16097333221126623841.mst,181,27796
8,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/9_neos-3024952-loue_seed-2_20260503_011124/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_10_config_11695053377148426660.mst,190,27716
9,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/9_neos-3024952-loue_seed-2_20260503_011124/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_11_config_204424628802413987.mst,191,27586
10,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/9_neos-3024952-loue_seed-2_20260503_011124/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_1_config_16097333221126623841.mst,317,27506
11,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/9_neos-3024952-loue_seed-2_20260503_011124/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_19_config_1966848644160517830.mst,335,27482
12,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/9_neos-3024952-loue_seed-2_20260503_011124/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_1_config_11061619760708117202.mst,479,27462
13,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/8proc/seed-2/9_neos-3024952-loue_seed-2_20260503_011124/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_8_config_1136112888657275712.mst,610,27332
