MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-2/4proc/seed-5/7_supportcase26_seed-5_20260503_022944/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_9_config_1149902391560301546.mst,165,1745.12
9,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-2/4proc/seed-5/7_supportcase26_seed-5_20260503_022944/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_14_config_987828802681524374.mst,34,1747.03
8,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-2/4proc/seed-5/7_supportcase26_seed-5_20260503_022944/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_9_config_5738844623702404928.mst,29,1751.28
7,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-2/4proc/seed-5/7_supportcase26_seed-5_20260503_022944/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_6_config_1258328679775540347.mst,26,1755.53
6,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-2/4proc/seed-5/7_supportcase26_seed-5_20260503_022944/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_2_config_14945327202240187335.mst,22,1759.77
5,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-2/4proc/seed-5/7_supportcase26_seed-5_20260503_022944/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_20_config_7434262143861500698.mst,20,1759.77
4,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-2/4proc/seed-5/7_supportcase26_seed-5_20260503_022944/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_19_config_9447804019488579376.mst,19,1759.77
3,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-2/4proc/seed-5/7_supportcase26_seed-5_20260503_022944/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_18_config_16284332823357571496.mst,18,1764.02
2,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-2/4proc/seed-5/7_supportcase26_seed-5_20260503_022944/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_6_config_15846628636778214550.mst,6,1768.26
1,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-2/4proc/seed-5/7_supportcase26_seed-5_20260503_022944/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,1768.26
