instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
b1c1s1.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/1_b1c1s1_seed-4_20260504_024637,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/1_b1c1s1_seed-4_20260504_024637/run.log
cost266-UUE.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/2_cost266-UUE_seed-4_20260504_025703,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/2_cost266-UUE_seed-4_20260504_025703/run.log
csched007.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/3_csched007_seed-4_20260504_030625,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/3_csched007_seed-4_20260504_030625/run.log
cvs16r128-89.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/4_cvs16r128-89_seed-4_20260504_032154,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/4_cvs16r128-89_seed-4_20260504_032154/run.log
eilA101-2.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/5_eilA101-2_seed-4_20260504_033127,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/5_eilA101-2_seed-4_20260504_033127/run.log
momentum1.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/6_momentum1_seed-4_20260504_041624,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/6_momentum1_seed-4_20260504_041624/run.log
mushroom-best.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/7_mushroom-best_seed-4_20260504_042615,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/7_mushroom-best_seed-4_20260504_042615/run.log
neos-1456979.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/8_neos-1456979_seed-4_20260504_044024,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/8_neos-1456979_seed-4_20260504_044024/run.log
neos-3024952-loue.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/9_neos-3024952-loue_seed-4_20260504_045038,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/9_neos-3024952-loue_seed-4_20260504_045038/run.log
neos-3555904-turama.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/10_neos-3555904-turama_seed-4_20260504_050258,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/medium-1/8proc/seed-4/10_neos-3555904-turama_seed-4_20260504_050258/run.log
