instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
neos-4387871-tavua.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/1_neos-4387871-tavua_seed-5_20260503_235514,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/1_neos-4387871-tavua_seed-5_20260503_235514/run.log
neos-4954672-berkel.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/2_neos-4954672-berkel_seed-5_20260503_235811,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/2_neos-4954672-berkel_seed-5_20260503_235811/run.log
neos-5093327-huahum.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/3_neos-5093327-huahum_seed-5_20260504_000942,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/3_neos-5093327-huahum_seed-5_20260504_000942/run.log
nexp-150-20-8-5.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/4_nexp-150-20-8-5_seed-5_20260504_002114,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/4_nexp-150-20-8-5_seed-5_20260504_002114/run.log
rococoB10-011000.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/5_rococoB10-011000_seed-5_20260504_002415,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/5_rococoB10-011000_seed-5_20260504_002415/run.log
sorrell3.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/6_sorrell3_seed-5_20260504_003511,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/6_sorrell3_seed-5_20260504_003511/run.log
supportcase26.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/7_supportcase26_seed-5_20260504_011624,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/7_supportcase26_seed-5_20260504_011624/run.log
supportcase40.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/8_supportcase40_seed-5_20260504_012946,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/8_supportcase40_seed-5_20260504_012946/run.log
supportcase6.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/9_supportcase6_seed-5_20260504_014134,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/9_supportcase6_seed-5_20260504_014134/run.log
var-smallemery-m6j6.mps,5,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/10_var-smallemery-m6j6_seed-5_20260504_015000,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/medium-2/24proc/seed-5/10_var-smallemery-m6j6_seed-5_20260504_015000/run.log
