instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/1_csched008_seed-3_20260504_021259,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/1_csched008_seed-3_20260504_021259/run.log
fastxgemm-n2r6s0t2.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/2_fastxgemm-n2r6s0t2_seed-3_20260504_022313,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/2_fastxgemm-n2r6s0t2_seed-3_20260504_022313/run.log
glass4.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/3_glass4_seed-3_20260504_023307,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/3_glass4_seed-3_20260504_023307/run.log
lotsize.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/4_lotsize_seed-3_20260504_023500,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/4_lotsize_seed-3_20260504_023500/run.log
mas74.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/5_mas74_seed-3_20260504_024701,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/5_mas74_seed-3_20260504_024701/run.log
neos-4413714-turia.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/6_neos-4413714-turia_seed-3_20260504_030114,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/6_neos-4413714-turia_seed-3_20260504_030114/run.log
qap10.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/7_qap10_seed-3_20260504_031534,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/7_qap10_seed-3_20260504_031534/run.log
rocI-4-11.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/8_rocI-4-11_seed-3_20260504_031541,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/8_rocI-4-11_seed-3_20260504_031541/run.log
supportcase18.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/9_supportcase18_seed-3_20260504_031905,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/9_supportcase18_seed-3_20260504_031905/run.log
supportcase33.mps,3,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/10_supportcase33_seed-3_20260504_031917,/scratch/yorig/mpils-results-grid-seconds-5-watchdog/easy/16proc/seed-3/10_supportcase33_seed-3_20260504_031917/run.log
