instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/1_csched008_seed-5_20260426_221319,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/1_csched008_seed-5_20260426_221319/run.log
fastxgemm-n2r6s0t2.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/2_fastxgemm-n2r6s0t2_seed-5_20260426_222430,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/2_fastxgemm-n2r6s0t2_seed-5_20260426_222430/run.log
glass4.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/3_glass4_seed-5_20260426_223725,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/3_glass4_seed-5_20260426_223725/run.log
lotsize.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/4_lotsize_seed-5_20260426_223809,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/4_lotsize_seed-5_20260426_223809/run.log
mas74.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/5_mas74_seed-5_20260426_225245,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/5_mas74_seed-5_20260426_225245/run.log
neos-4413714-turia.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/6_neos-4413714-turia_seed-5_20260426_233341,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/6_neos-4413714-turia_seed-5_20260426_233341/run.log
qap10.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/7_qap10_seed-5_20260426_234016,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/7_qap10_seed-5_20260426_234016/run.log
rocI-4-11.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/8_rocI-4-11_seed-5_20260426_234024,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/8_rocI-4-11_seed-5_20260426_234024/run.log
supportcase18.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/9_supportcase18_seed-5_20260426_234035,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/9_supportcase18_seed-5_20260426_234035/run.log
supportcase33.mps,5,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/10_supportcase33_seed-5_20260426_234113,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-5/10_supportcase33_seed-5_20260426_234113/run.log
