MipStartID,MipStartFile,SourceEvalID,UpperBound
21,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_4_config_3396415082765881329.mst,2045,26807
20,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_4_config_450815560016713144.mst,1584,26827
19,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_1_config_4288567544338117020.mst,1581,26828
18,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_5_config_7040771753424521021.mst,1059,26859
17,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_1_config_12223767220865135615.mst,1055,26942
16,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_4_worker_11/mip_starts/mip_start_eval_14_config_5680870320673549937.mst,935,26984
15,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_14_config_8505548809029057859.mst,725,27062
14,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_1_config_18443549227840288370.mst,712,27086
1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,29320
2,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_3_config_3895283216737288575.mst,3,29173
3,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_7_config_5988662020493846908.mst,7,28834
4,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_12_config_272539242269618436.mst,12,28826
5,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_17_config_10926055034921966546.mst,17,28760
6,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_7_config_11525445786885756817.mst,27,28584
7,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_13_config_10111402963624047334.mst,53,28472
8,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_14_config_1961487732282280330.mst,54,28026
9,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_3618218394094453276.mst,381,27720
10,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_5_config_3527390124407304446.mst,385,27712
11,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_1_config_3618218394094453276.mst,513,27310
12,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_9_config_12840560664562565825.mst,521,27309
13,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-3/9_neos-3024952-loue_seed-3_20260425_222736/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_10_config_18443549227840288370.mst,522,27190
