MipStartID,MipStartFile,SourceEvalID,UpperBound
14,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-2/2_cost266-UUE_seed-2_20260503_002934/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_13_config_1008141635012898932.mst,383,2.51519e+07
1,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-2/2_cost266-UUE_seed-2_20260503_002934/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,2.56706e+07
2,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-2/2_cost266-UUE_seed-2_20260503_002934/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_3_config_10346973009034893901.mst,3,2.56468e+07
3,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-2/2_cost266-UUE_seed-2_20260503_002934/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_5_config_5948685825087948624.mst,5,2.55724e+07
4,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-2/2_cost266-UUE_seed-2_20260503_002934/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_8_config_11183717294807096620.mst,8,2.54521e+07
5,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-2/2_cost266-UUE_seed-2_20260503_002934/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_19_config_6171468502735849408.mst,19,2.54095e+07
6,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-2/2_cost266-UUE_seed-2_20260503_002934/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_1_config_9686720361045965965.mst,21,2.53317e+07
7,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-2/2_cost266-UUE_seed-2_20260503_002934/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_6_config_8357886499274428898.mst,26,2.53232e+07
8,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-2/2_cost266-UUE_seed-2_20260503_002934/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_7_config_18059988575458826254.mst,27,2.53214e+07
9,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-2/2_cost266-UUE_seed-2_20260503_002934/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_14_config_3113789952427914681.mst,34,2.52844e+07
10,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-2/2_cost266-UUE_seed-2_20260503_002934/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_15834274976289149172.mst,105,2.52549e+07
11,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-2/2_cost266-UUE_seed-2_20260503_002934/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_5_config_2205837483950302341.mst,109,2.52226e+07
12,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-2/2_cost266-UUE_seed-2_20260503_002934/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_10_config_14918392062856072832.mst,114,2.52182e+07
13,/scratch/yorig/mpils-results-grid-seconds-10-no-mip-start/medium-1/4proc/seed-2/2_cost266-UUE_seed-2_20260503_002934/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_10_config_8030533149983164029.mst,207,2.52056e+07
