instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/1_csched008_seed-1_20260425_221107,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/1_csched008_seed-1_20260425_221107/run.log
fastxgemm-n2r6s0t2.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/2_fastxgemm-n2r6s0t2_seed-1_20260425_222533,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/2_fastxgemm-n2r6s0t2_seed-1_20260425_222533/run.log
glass4.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/3_glass4_seed-1_20260425_223633,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/3_glass4_seed-1_20260425_223633/run.log
lotsize.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/4_lotsize_seed-1_20260425_223642,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/4_lotsize_seed-1_20260425_223642/run.log
mas74.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/5_mas74_seed-1_20260425_225534,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/5_mas74_seed-1_20260425_225534/run.log
neos-4413714-turia.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/6_neos-4413714-turia_seed-1_20260425_233006,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/6_neos-4413714-turia_seed-1_20260425_233006/run.log
qap10.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/7_qap10_seed-1_20260425_234822,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/7_qap10_seed-1_20260425_234822/run.log
rocI-4-11.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/8_rocI-4-11_seed-1_20260425_234831,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/8_rocI-4-11_seed-1_20260425_234831/run.log
supportcase18.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/9_supportcase18_seed-1_20260425_234910,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/9_supportcase18_seed-1_20260425_234910/run.log
supportcase33.mps,1,0,1,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/10_supportcase33_seed-1_20260425_235205,/scratch/yorig/mpils-results-grid-ticks-10000/easy/8proc/seed-1/10_supportcase33_seed-1_20260425_235205/run.log
