MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/2proc/seed-3/2_cost266-UUE_seed-3_20260426_044920/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_16_config_4369500063900970364.mst,378,2.51703e+07
10,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/2proc/seed-3/2_cost266-UUE_seed-3_20260426_044920/iterated_local_search/run_6_worker_0/mip_starts/mip_start_eval_5_config_2694859364289296148.mst,286,2.52259e+07
9,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/2proc/seed-3/2_cost266-UUE_seed-3_20260426_044920/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_4_config_3507780980287178944.mst,153,2.5236e+07
8,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/2proc/seed-3/2_cost266-UUE_seed-3_20260426_044920/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_1_config_17271242125179648786.mst,150,2.52785e+07
7,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/2proc/seed-3/2_cost266-UUE_seed-3_20260426_044920/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_9_config_3507780980287178947.mst,144,2.52849e+07
6,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/2proc/seed-3/2_cost266-UUE_seed-3_20260426_044920/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_8_config_11693243442354321173.mst,143,2.53291e+07
5,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/2proc/seed-3/2_cost266-UUE_seed-3_20260426_044920/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_8_config_345614743850040696.mst,105,2.53429e+07
4,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/2proc/seed-3/2_cost266-UUE_seed-3_20260426_044920/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_1_config_12131435512239560715.mst,43,2.53742e+07
3,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/2proc/seed-3/2_cost266-UUE_seed-3_20260426_044920/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_8_config_5891509694437369548.mst,8,2.54246e+07
2,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/2proc/seed-3/2_cost266-UUE_seed-3_20260426_044920/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_2823934824078185206.mst,2,2.55367e+07
1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/2proc/seed-3/2_cost266-UUE_seed-3_20260426_044920/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,2.56706e+07
