instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/1_csched008_seed-2_20260426_213516,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/1_csched008_seed-2_20260426_213516/run.log
fastxgemm-n2r6s0t2.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/2_fastxgemm-n2r6s0t2_seed-2_20260426_214959,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/2_fastxgemm-n2r6s0t2_seed-2_20260426_214959/run.log
glass4.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/3_glass4_seed-2_20260426_215941,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/3_glass4_seed-2_20260426_215941/run.log
lotsize.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/4_lotsize_seed-2_20260426_220031,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/4_lotsize_seed-2_20260426_220031/run.log
mas74.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/5_mas74_seed-2_20260426_221507,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/5_mas74_seed-2_20260426_221507/run.log
neos-4413714-turia.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/6_neos-4413714-turia_seed-2_20260426_224141,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/6_neos-4413714-turia_seed-2_20260426_224141/run.log
qap10.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/7_qap10_seed-2_20260426_224745,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/7_qap10_seed-2_20260426_224745/run.log
rocI-4-11.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/8_rocI-4-11_seed-2_20260426_224752,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/8_rocI-4-11_seed-2_20260426_224752/run.log
supportcase18.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/9_supportcase18_seed-2_20260426_224817,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/9_supportcase18_seed-2_20260426_224817/run.log
supportcase33.mps,2,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/10_supportcase33_seed-2_20260426_224837,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-2/10_supportcase33_seed-2_20260426_224837/run.log
