MipStartID,MipStartFile,SourceEvalID,UpperBound
14,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_103507/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_3_config_17480902057117885243.mst,931,109143
1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_103507/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,141266
2,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_103507/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_19_config_16957666276679199244.mst,19,128457
3,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_103507/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_12_config_7662307623775734720.mst,32,128446
4,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_103507/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_13_config_12388255034037167778.mst,33,128427
5,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_103507/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_20_config_10727771561836157033.mst,40,128375
6,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_103507/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_1_config_11502841505915629043.mst,41,122091
7,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_103507/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_15_config_16105027617803694504.mst,55,122075
8,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_103507/iterated_local_search/run_1_worker_3/mip_starts/mip_start_eval_1_config_12710294232408245987.mst,61,121994
9,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_103507/iterated_local_search/run_1_worker_3/mip_starts/mip_start_eval_2_config_14141972750826331920.mst,62,109182
10,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_103507/iterated_local_search/run_1_worker_6/mip_starts/mip_start_eval_18_config_17432570805998473255.mst,138,109169
11,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_103507/iterated_local_search/run_1_worker_18/mip_starts/mip_start_eval_20_config_13322733779416336648.mst,380,109147
12,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_103507/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_13322733779416336651.mst,701,109146
13,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-4/6_momentum1_seed-4_20260427_103507/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_6_config_6475551874947183151.mst,706,109144
