instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/1_csched008_seed-2_20260503_222041,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/1_csched008_seed-2_20260503_222041/run.log
fastxgemm-n2r6s0t2.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/2_fastxgemm-n2r6s0t2_seed-2_20260503_222743,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/2_fastxgemm-n2r6s0t2_seed-2_20260503_222743/run.log
glass4.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/3_glass4_seed-2_20260503_223800,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/3_glass4_seed-2_20260503_223800/run.log
lotsize.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/4_lotsize_seed-2_20260503_223849,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/4_lotsize_seed-2_20260503_223849/run.log
mas74.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/5_mas74_seed-2_20260503_224821,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/5_mas74_seed-2_20260503_224821/run.log
neos-4413714-turia.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/6_neos-4413714-turia_seed-2_20260503_230151,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/6_neos-4413714-turia_seed-2_20260503_230151/run.log
qap10.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/7_qap10_seed-2_20260503_231318,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/7_qap10_seed-2_20260503_231318/run.log
rocI-4-11.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/8_rocI-4-11_seed-2_20260503_231325,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/8_rocI-4-11_seed-2_20260503_231325/run.log
supportcase18.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/9_supportcase18_seed-2_20260503_231539,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/9_supportcase18_seed-2_20260503_231539/run.log
supportcase33.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/10_supportcase33_seed-2_20260503_232101,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/24proc/seed-2/10_supportcase33_seed-2_20260503_232101/run.log
