MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-7/4_lotsize_seed-7_20260427_065553/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_28_config_2195703542872354505.mst,2827,1.50081e+06
9,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-7/4_lotsize_seed-7_20260427_065553/iterated_local_search/run_5_worker_18/mip_starts/mip_start_eval_24_config_3152699456061142871.mst,2385,1.50228e+06
8,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-7/4_lotsize_seed-7_20260427_065553/iterated_local_search/run_5_worker_4/mip_starts/mip_start_eval_22_config_3803238480596508601.mst,2005,1.51058e+06
7,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-7/4_lotsize_seed-7_20260427_065553/iterated_local_search/run_1_worker_4/mip_starts/mip_start_eval_15_config_16006568969135349185.mst,95,1.51274e+06
6,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-7/4_lotsize_seed-7_20260427_065553/iterated_local_search/run_1_worker_4/mip_starts/mip_start_eval_6_config_2307114370590773425.mst,86,1.52314e+06
5,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-7/4_lotsize_seed-7_20260427_065553/iterated_local_search/run_1_worker_3/mip_starts/mip_start_eval_2_config_11989027717420224742.mst,62,1.5275e+06
4,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-7/4_lotsize_seed-7_20260427_065553/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_9_config_14478266172032028536.mst,9,1.55872e+06
3,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-7/4_lotsize_seed-7_20260427_065553/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_6_config_3212834183101422475.mst,6,1.57936e+06
2,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-7/4_lotsize_seed-7_20260427_065553/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_5988662020493846908.mst,2,1.91863e+06
1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/easy/32proc/seed-7/4_lotsize_seed-7_20260427_065553/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,1.92574e+06
