instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/1_csched008_seed-2_20260502_191404,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/1_csched008_seed-2_20260502_191404/run.log
fastxgemm-n2r6s0t2.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/2_fastxgemm-n2r6s0t2_seed-2_20260502_192812,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/2_fastxgemm-n2r6s0t2_seed-2_20260502_192812/run.log
glass4.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/3_glass4_seed-2_20260502_194946,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/3_glass4_seed-2_20260502_194946/run.log
lotsize.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/4_lotsize_seed-2_20260502_201008,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/4_lotsize_seed-2_20260502_201008/run.log
mas74.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/5_mas74_seed-2_20260502_202726,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/5_mas74_seed-2_20260502_202726/run.log
neos-4413714-turia.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/6_neos-4413714-turia_seed-2_20260502_205339,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/6_neos-4413714-turia_seed-2_20260502_205339/run.log
qap10.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/7_qap10_seed-2_20260502_211429,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/7_qap10_seed-2_20260502_211429/run.log
rocI-4-11.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/8_rocI-4-11_seed-2_20260502_211435,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/8_rocI-4-11_seed-2_20260502_211435/run.log
supportcase18.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/9_supportcase18_seed-2_20260502_213145,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/9_supportcase18_seed-2_20260502_213145/run.log
supportcase33.mps,2,0,1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/10_supportcase33_seed-2_20260502_214536,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/2proc/seed-2/10_supportcase33_seed-2_20260502_214536/run.log
