MipStartID,MipStartFile,SourceEvalID,UpperBound
16,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_5_config_10312470450492725870.mst,548,109169
15,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_4_config_2401081024130308083.mst,538,109170
14,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_1_worker_19/mip_starts/mip_start_eval_16_config_3723048800075908221.mst,396,109170
1,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,308144
2,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_2823934824078185206.mst,2,308144
3,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_3_config_3895283216737288575.mst,3,301743
4,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_5_config_16679742048881223644.mst,5,301695
5,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_8_config_4862113567422649290.mst,8,288894
6,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_19_config_17922897224753051578.mst,19,282407
7,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_20_config_8529603048293036546.mst,20,173346
8,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_6_config_2468004044605160580.mst,26,141315
9,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_8_config_7216142785628824308.mst,28,122000
10,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_16_config_7370353553568232912.mst,36,115647
11,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_1_config_15446065792237984030.mst,41,115584
12,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_1_worker_11/mip_starts/mip_start_eval_9_config_17845207601449290873.mst,229,109185
13,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/24proc/seed-3/6_momentum1_seed-3_20260503_104807/iterated_local_search/run_1_worker_11/mip_starts/mip_start_eval_18_config_8240817143556743151.mst,238,109178
