instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/1_csched008_seed-4_20260510_085319,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/1_csched008_seed-4_20260510_085319/run.log
fastxgemm-n2r6s0t2.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/2_fastxgemm-n2r6s0t2_seed-4_20260510_092336,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/2_fastxgemm-n2r6s0t2_seed-4_20260510_092336/run.log
glass4.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/3_glass4_seed-4_20260510_094616,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/3_glass4_seed-4_20260510_094616/run.log
lotsize.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/4_lotsize_seed-4_20260510_101123,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/4_lotsize_seed-4_20260510_101123/run.log
mas74.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/5_mas74_seed-4_20260510_103719,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/5_mas74_seed-4_20260510_103719/run.log
neos-4413714-turia.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/6_neos-4413714-turia_seed-4_20260510_113340,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/6_neos-4413714-turia_seed-4_20260510_113340/run.log
qap10.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/7_qap10_seed-4_20260510_115631,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/7_qap10_seed-4_20260510_115631/run.log
rocI-4-11.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/8_rocI-4-11_seed-4_20260510_115637,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/8_rocI-4-11_seed-4_20260510_115637/run.log
supportcase18.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/9_supportcase18_seed-4_20260510_120524,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/9_supportcase18_seed-4_20260510_120524/run.log
supportcase33.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/10_supportcase33_seed-4_20260510_122810,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/2proc-2pils/seed-4/10_supportcase33_seed-4_20260510_122810/run.log
