instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/1_csched008_seed-4_20260504_030149,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/1_csched008_seed-4_20260504_030149/run.log
fastxgemm-n2r6s0t2.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/2_fastxgemm-n2r6s0t2_seed-4_20260504_031620,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/2_fastxgemm-n2r6s0t2_seed-4_20260504_031620/run.log
glass4.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/3_glass4_seed-4_20260504_032937,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/3_glass4_seed-4_20260504_032937/run.log
lotsize.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/4_lotsize_seed-4_20260504_033410,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/4_lotsize_seed-4_20260504_033410/run.log
mas74.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/5_mas74_seed-4_20260504_035044,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/5_mas74_seed-4_20260504_035044/run.log
neos-4413714-turia.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/6_neos-4413714-turia_seed-4_20260504_040849,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/6_neos-4413714-turia_seed-4_20260504_040849/run.log
qap10.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/7_qap10_seed-4_20260504_042520,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/7_qap10_seed-4_20260504_042520/run.log
rocI-4-11.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/8_rocI-4-11_seed-4_20260504_042552,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/8_rocI-4-11_seed-4_20260504_042552/run.log
supportcase18.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/9_supportcase18_seed-4_20260504_042643,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/9_supportcase18_seed-4_20260504_042643/run.log
supportcase33.mps,4,0,1,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/10_supportcase33_seed-4_20260504_043001,/scratch/yorig/mpils-results-grid-seconds-5-watchdog-mip-start/easy/4proc/seed-4/10_supportcase33_seed-4_20260504_043001/run.log
