instance,seed,tuner_rc,best_configuration_present,output_dir,log_path
csched008.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/1_csched008_seed-4_20260509_040334,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/1_csched008_seed-4_20260509_040334/run.log
fastxgemm-n2r6s0t2.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/2_fastxgemm-n2r6s0t2_seed-4_20260509_041351,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/2_fastxgemm-n2r6s0t2_seed-4_20260509_041351/run.log
glass4.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/3_glass4_seed-4_20260509_042939,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/3_glass4_seed-4_20260509_042939/run.log
lotsize.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/4_lotsize_seed-4_20260509_043007,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/4_lotsize_seed-4_20260509_043007/run.log
mas74.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/5_mas74_seed-4_20260509_044855,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/5_mas74_seed-4_20260509_044855/run.log
neos-4413714-turia.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/6_neos-4413714-turia_seed-4_20260509_052954,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/6_neos-4413714-turia_seed-4_20260509_052954/run.log
qap10.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/7_qap10_seed-4_20260509_054858,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/7_qap10_seed-4_20260509_054858/run.log
rocI-4-11.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/8_rocI-4-11_seed-4_20260509_054904,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/8_rocI-4-11_seed-4_20260509_054904/run.log
supportcase18.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/9_supportcase18_seed-4_20260509_054914,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/9_supportcase18_seed-4_20260509_054914/run.log
supportcase33.mps,4,0,1,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/10_supportcase33_seed-4_20260509_054933,/scratch/yorig/mpils-results-grid-ticks-10000-7may/easy/16proc/seed-4/10_supportcase33_seed-4_20260509_054933/run.log
